lower,med,upper,param,tree,tiptypes,prop,multiplier
1.000318864785857,3.76227606197566,14.306698942372055,ReMultiplier,tree92,no,0,1
0.006865658720840847,0.44813329951996084,0.946655239146119,SSFrac,tree92,no,0,1
0.09956324961156784,1.479956007374852,3.309712129066755,Re,tree92,no,0,1
1.00377273347971,1.7311301435440454,8.775529528440975,ReMultiplier,tree93,no,0,1
0.005559733888506002,0.6022419252676979,0.9910643656551851,SSFrac,tree93,no,0,1
1.402512139484293,1.4730913593302775,1.5389587297908454,Re,tree93,no,0,1
1.0055824346740636,2.0599226788187472,10.549098045595665,ReMultiplier,tree94,no,0,1
1.1918102601096723e-4,0.682036892237823,0.9715687773151749,SSFrac,tree94,no,0,1
1.3935796838014338,1.4688236596689372,1.5495736374270297,Re,tree94,no,0,1
1.0091171033480926,2.0402776636889213,13.363840454347965,ReMultiplier,tree95,no,0,1
0.04296978770722442,0.7207854155547261,0.9986018120183071,SSFrac,tree95,no,0,1
1.4227810550257214,1.4993425801625522,1.5672657882972814,Re,tree95,no,0,1
1.0154645022788178,2.034478254685443,12.523791266181698,ReMultiplier,tree96,no,0,1
0.03380527058824307,0.6940924927448813,0.9969313598116147,SSFrac,tree96,no,0,1
1.3952074878712148,1.4535488997252637,1.5185498531183248,Re,tree96,no,0,1
1.001818260003709,2.2280042048547726,11.481220345287628,ReMultiplier,tree97,no,0,1
0.036351106593070316,0.7205925504929157,0.9964279888742512,SSFrac,tree97,no,0,1
1.3754925595168228,1.4415783375875955,1.5196682303903264,Re,tree97,no,0,1
1.0287357449382903,2.696154080699678,15.199279528571834,ReMultiplier,tree98,no,0,1
0.08001194608436496,0.6770399975241989,0.9953068189817903,SSFrac,tree98,no,0,1
1.4526768067896019,1.538585575370648,1.6100979499449113,Re,tree98,no,0,1
1.0650803954754622,3.679305771063446,12.81583270501039,ReMultiplier,tree99,no,0,1
0.0011324211885162935,0.43863490516858583,0.8157375034094279,SSFrac,tree99,no,0,1
1.4190097334699736,1.480163168617519,1.571125219911276,Re,tree99,no,0,1
1.012406985320474,2.4050998048128402,10.38480007334424,ReMultiplier,tree9,no,0,1
0.04496761466906153,0.6390108683906659,0.9981811522813531,SSFrac,tree9,no,0,1
1.4639808254617275,1.5307920381858269,1.609858335869332,Re,tree9,no,0,1
