lower,med,upper,param,tree,tiptypes,prop,multiplier
0.044513753613182855,0.06731973245721923,0.10086390314692988,SSFrac,tree25,no,0.05,10
1.3948384152445785,1.5042108095420907,1.6113173061447823,Re,tree25,no,0.05,10
7.207112312474047,9.320277340574545,11.90152369608788,ReMultiplier,tree26.log,yes,0.05,10
0.03815576494162369,0.054713669283208914,0.06951951602442155,SSFrac,tree26.log,yes,0.05,10
1.4451258174033854,1.5399264940774902,1.6449439984875125,Re,tree26.log,yes,0.05,10
7.223987456349153,9.456335976497,12.079745976593271,ReMultiplier,tree26,no,0.05,10
0.028378447860413842,0.05257758569835165,0.08014197335254188,SSFrac,tree26,no,0.05,10
1.4249016257407867,1.5322965183725283,1.6395344515170245,Re,tree26,no,0.05,10
7.424511764298185,9.274626014543813,11.735549944996466,ReMultiplier,tree27.log,yes,0.05,10
0.04360729622583843,0.05753279704071997,0.07576008799813792,SSFrac,tree27.log,yes,0.05,10
1.3996375773061507,1.4940788868181898,1.6079834042053094,Re,tree27.log,yes,0.05,10
7.321737518768468,9.423327307105378,12.064398360772415,ReMultiplier,tree27,no,0.05,10
0.0244654433346078,0.04365433808715348,0.06630642171059217,SSFrac,tree27,no,0.05,10
1.3749005981491884,1.48075579315209,1.5821527024293267,Re,tree27,no,0.05,10
8.818497852071475,11.112336274190419,13.642543251752448,ReMultiplier,tree28.log,yes,0.05,10
0.02619836945591601,0.03737649587192969,0.05104751460666242,SSFrac,tree28.log,yes,0.05,10
1.3834087133780073,1.474123760631956,1.572336079664877,Re,tree28.log,yes,0.05,10
8.997493030008426,11.476645224018142,14.1335870054635,ReMultiplier,tree28,no,0.05,10
0.01836011554513041,0.032354858060532635,0.05082521693659057,SSFrac,tree28,no,0.05,10
1.3626820621096947,1.4641124334058926,1.5655478986734224,Re,tree28,no,0.05,10
8.004274804004087,9.834470775771997,12.323445491687185,ReMultiplier,tree29.log,yes,0.05,10
0.03535375006691873,0.0485859945617721,0.06526807244724027,SSFrac,tree29.log,yes,0.05,10
1.3584187971835189,1.4628492400503035,1.5744942639478714,Re,tree29.log,yes,0.05,10
7.9878136351169395,10.666152715329497,13.119590987367177,ReMultiplier,tree29,no,0.05,10
